Unnamed: 0,Unnamed: 1,id,budget,original_language,popularity,runtime,release_year,release_month,release_quarter,pc_universal,pc_paramount,pc_columbia pictures,pc_disney,pc_metro-goldwyn-mayer,pc_new line,pc_canal,pc_touchstone pictures,pc_fox,pc_miramax,pc_united artists,pc_france,pc_village roadshow,pc_sony,pc_bbc,pc_studiocanal,pc_orion pictures,pc_working title films,pc_dimension films,pc_summit entertainment,pc_century_fox,pcn_US,pcn_GB,pcn_FR,pcn_DE,pcn_CA,pcn_IN,pcn_IT,pcn_JP,pcn_AU,pcn_ES,pcn_HK,pcn_BE,pcn_KR,pcn_SE,pcn_NL,pcn_CZ,pcn_NO,pcn_BR,pcn_AT,genre_history,genre_adventure,genre_family,genre_music,genre_action,genre_drama,genre_horror,genre_documentary,genre_thriller,genre_crime,genre_foreign,genre_war,genre_tv movie,genre_mystery,genre_western,genre_science fiction,genre_comedy,genre_romance,spl_en,spl_fr,spl_de,spl_ru,spl_ja,spl_cn,spl_ko,spl_hu,spl_sv,crew_size,crew_job_producer,crew_job_executive producer,crew_job_director,crew_job_screenplay,crew_job_editor,crew_job_casting,crew_job_director of photography,crew_job_original music composer,crew_job_art direction,crew_job_production design,crew_job_costume design,crew_job_writer,crew_job_set decoration,crew_job_sound re-recording mixer,crew_job_script supervisor,crew_job_camera operator,crew_job_animation,crew_job_hairstylist,crew_job_sound effects editor,crew_job_visual effects producer,crew_job_music editor,crew_job_dialogue editor,crew_job_co-producer,crew_job_music,crew_job_stunts,crew_job_associate producer,crew_job_novel,crew_job_sound designer,release_dayofweek,cast_size,budget_over_runtime,kw_woman director,kw_independent film,kw_duringcreditsstinger,kw_love,kw_revenge,kw_biography,kw_sport,kw_police,kw_suspense,kw_nudity,kw_teenager,kw_drug,kw_female nudity,kw_new york,kw_prison,kw_family,keywords_count,tagline_length,budget_over_popularity,cast_gender_0_perc,cast_gender_1_perc,cast_gender_2_perc,crew_gender_0_perc,crew_gender_1_perc,crew_gender_2_perc,production_companies_count,production_countries_count,spoken_languages_count
test,1849,4850,-1.0878165882071624e-16,10,-0.10749247212322087,126.0,1992,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,15,3,1,1,3,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,-0.1376058169472107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,78,-0.02450027458079497,0.05,0.15,0.8,0.2,0.2,0.6,1,1,3
test,1850,4851,-1.0878165882071624e-16,10,-0.6872272372922119,102.0,2008,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.058167440531246485,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,-0.02450027458079497,,,,0.0,0.0,1.0,0,0,0
test,1851,4852,-0.8645793508123483,10,0.12052252643496768,101.0,2012,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,5,2,1,0,1,1,1,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,5,0,0,0,43,-0.9195914310870332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,-0.023847413765948084,0.11627906976744184,0.5116279069767442,0.372093023255814,0.34375,0.3125,0.34375,5,3,1
test,1852,4853,0.4640595148315317,10,0.2714425654078855,156.0,2009,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0.045703206255531835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,-0.007222129424157051,0.21739130434782608,0.2608695652173913,0.5217391304347826,0.3333333333333333,0.0,0.6666666666666666,2,4,1
test,1853,4854,-1.0878165882071624e-16,10,0.31719310348190183,112.0,1987,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,-0.03360127391178034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,36,-0.02450027458079497,0.07142857142857142,0.07142857142857142,0.8571428571428571,0.3333333333333333,0.2222222222222222,0.4444444444444444,2,1,1
test,1854,4855,0.259653535501704,10,-0.11112799230070844,113.0,2005,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,96,3,3,1,0,1,2,1,1,2,1,2,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,5,15,0.22330739499487764,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,19,-0.0002415646224548472,0.26666666666666666,0.26666666666666666,0.4666666666666667,0.8020833333333334,0.052083333333333336,0.14583333333333334,3,1,2
test,1855,4856,-1.0878165882071624e-16,10,-0.13419175335071765,97.0,1990,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,7,2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0.11114731691072598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,-0.02450027458079497,0.0,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.0,0.7142857142857143,1,1,2
test,1856,4857,-0.4119661108677298,10,-0.19872375726093114,113.0,2014,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,19,-0.4626385998348029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,-0.01238855386650746,0.5263157894736842,0.21052631578947367,0.2631578947368421,0.6666666666666666,0.1111111111111111,0.2222222222222222,1,1,1
test,1857,4858,-0.061555860588025216,5,-0.2633563779281937,131.0,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,-0.22359336433159524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,108,-0.0007805125933870768,0.5714285714285714,0.07142857142857142,0.35714285714285715,0.8333333333333334,0.0,0.16666666666666666,2,2,3
test,1858,4859,-1.0878165882071624e-16,10,0.30871795017165515,120.0,2008,9,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,-0.0960039997330385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02450027458079497,0.25,0.125,0.625,0.5,0.0,0.5,8,3,1
test,1859,4860,4.931790205897767,10,0.4497061945476377,114.0,2011,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,47,3,2,1,4,0,1,1,1,3,1,1,0,1,0,2,0,2,4,0,0,0,0,0,0,1,0,0,0,3,23,4.942783270939743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,41,0.03762332250391154,0.13043478260869565,0.2608695652173913,0.6086956521739131,0.5106382978723404,0.1702127659574468,0.3191489361702128,3,1,1
test,1860,4861,0.9896748902510886,10,0.17799984889915424,149.0,2012,11,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,2,5,1,1,1,1,1,1,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,71,0.5005280552922537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,116,0.001938255666656988,0.3661971830985916,0.07042253521126761,0.5633802816901409,0.38095238095238093,0.19047619047619047,0.42857142857142855,7,2,1
test,1861,4862,-0.17835927734792675,10,1.2263524744391432,84.0,1991,11,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,82,2,2,2,1,2,1,0,1,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,21,0.03335858172682437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,-0.019865684691451342,0.19047619047619047,0.2857142857142857,0.5238095238095238,0.6219512195121951,0.06097560975609756,0.3170731707317073,3,1,2
test,1862,4863,0.8086295942732412,10,0.8806919903273862,133.0,2014,12,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74,1,4,1,0,2,1,1,0,2,2,1,4,1,1,1,1,0,2,3,3,0,2,0,0,0,0,0,1,3,81,0.5202890476762863,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,39,-0.01121595833193485,0.5555555555555556,0.061728395061728385,0.382716049382716,0.7567567567567568,0.013513513513513514,0.22972972972972974,6,1,1
test,1863,4864,0.20125182712175324,10,-0.15073449634257693,114.0,2002,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64,2,1,1,0,1,2,1,0,1,1,1,1,1,2,1,1,0,1,1,0,2,2,1,1,1,0,0,0,4,25,0.15371867088172164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,21,0.00020741481971759413,0.4,0.16,0.44,0.640625,0.0625,0.296875,1,1,1
test,1864,4865,-0.3827652566777545,10,-0.14950103683316596,95.0,1987,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,16,2,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,-0.3311002145562509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,96,-0.012822857665620977,0.07692307692307693,0.38461538461538464,0.5384615384615384,0.25,0.125,0.625,5,1,1
test,1865,4866,-1.0878165882071624e-16,10,-0.1156300989592497,91.0,1983,10,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12,1,1,1,0,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,16,0.1824081616233444,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,25,90,-0.02450027458079497,0.4375,0.0625,0.5,0.3333333333333333,0.16666666666666666,0.5,2,1,1
test,1866,4867,0.6246642128763963,10,0.4255507745649412,127.0,2001,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,19,6,0,1,2,1,2,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,100,0.4235021778063473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,49,-0.007842843555562572,0.74,0.08,0.18,0.47368421052631576,0.21052631578947367,0.3157894736842105,2,2,3
test,1867,4868,-0.8791797779073359,10,-0.17255033011418755,106.0,2007,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-0.9378489301331336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,104,-0.02382317707611255,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,1
test,1868,4869,-0.8353784966223728,33,-0.6283880538688512,104.0,2002,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.8886305627610113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012026222222781931,0.75,0.25,0.0,0.25,0.0,0.75,0,0,2
test,1869,4870,-0.8090977278513951,10,-0.14691064855855404,88.0,2009,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61,3,0,1,0,3,1,1,0,1,1,1,2,1,4,1,1,0,2,1,1,2,2,0,1,1,0,0,2,3,27,-0.8394344284176284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,-0.02230487159510611,0.5555555555555556,0.14814814814814814,0.2962962962962963,0.7049180327868853,0.09836065573770492,0.19672131147540983,3,1,1
test,1870,4871,-0.7331755069574591,10,0.10453227137131578,99.0,1998,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25,3,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,3,20,-0.7653947372102219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,80,-0.021836925597840583,0.3,0.3,0.4,0.48,0.24,0.28,4,2,1
test,1871,4872,-1.0878165882071624e-16,10,-0.5701970429367735,105.0,2003,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24,5,1,1,0,1,0,0,1,1,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0.02880145190947792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-0.02450027458079497,0.0,0.0,1.0,0.625,0.0,0.375,3,1,1
test,1872,4873,-0.8061776424323975,10,-0.14061371651324334,97.0,2008,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,25,4,4,1,2,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,-0.8480412464143657,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,17,0,-0.022265743037359845,0.45,0.25,0.3,0.52,0.16,0.32,3,1,1
test,1873,4874,0.20125182712175324,10,0.18687220823069225,112.0,2016,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,74,4,1,1,3,1,3,1,1,0,1,0,0,0,1,1,1,0,1,0,4,1,1,0,0,0,0,1,0,3,35,0.1737786857408712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,-0.009198537499331309,0.11428571428571427,0.3142857142857143,0.5714285714285714,0.7837837837837838,0.05405405405405406,0.16216216216216217,4,1,1
test,1874,4875,-1.0878165882071624e-16,10,-0.2242942236944772,116.0,1981,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,30,1,1,1,0,1,2,1,1,1,1,1,1,1,0,1,2,0,1,0,0,1,1,0,0,0,0,1,0,4,13,-0.06587854588829314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-0.02450027458079497,0.07692307692307693,0.38461538461538464,0.5384615384615384,0.6333333333333333,0.06666666666666667,0.3,1,1,1
test,1875,4876,0.026046701981900938,10,-0.26503447472426905,108.0,2006,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,53,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,4,15,0.028900800647013287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,38,0.0017742431339271513,0.2,0.13333333333333333,0.6666666666666666,0.7169811320754716,0.11320754716981132,0.16981132075471697,3,1,4
test,1876,4877,-0.3827652566777545,10,-0.013253535100784116,106.0,2004,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,-0.3973640014752927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,-0.015139748297923994,0.15,0.3,0.55,0.0,0.0,1.0,1,1,1
test,1877,4878,-1.0878165882071624e-16,10,0.5330046211024311,85.0,2015,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,8,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,23,0.2637293608836265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,36,-0.02450027458079497,0.17391304347826084,0.17391304347826084,0.6521739130434783,0.125,0.125,0.75,2,1,1
test,1878,4879,-0.3243635482978037,10,-0.050927030121406376,96.0,2015,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,2,4,1,0,1,0,0,1,1,1,2,2,1,1,0,1,0,0,0,1,1,1,0,0,0,3,0,0,5,39,-0.26754164116041906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-0.013495979884951707,0.7179487179487181,0.07692307692307693,0.20512820512820512,0.8611111111111112,0.0,0.1388888888888889,3,2,1
test,1879,4880,-0.4703678192476806,10,-0.4659025132486796,125.0,1980,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,21,-0.5652322616701986,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,252,-0.0016142582601301506,0.7142857142857143,0.09523809523809523,0.19047619047619047,0.23529411764705882,0.17647058823529413,0.5882352941176471,1,1,1
test,1880,4881,-1.0878165882071624e-16,10,-0.4379851445163213,102.0,1996,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,14,0.058167440531246485,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,15,73,-0.02450027458079497,0.07142857142857142,0.5,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.0,3,1,1
test,1881,4882,-0.3243635482978037,10,-0.4525189226997506,121.0,1998,12,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,4,5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,-0.4126037320840213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,63,0.004363921589528984,0.04,0.4,0.56,0.2,0.2,0.6,4,1,1
test,1882,4883,-0.17835927734792675,10,0.20936556104772552,132.0,2013,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74,4,0,1,0,1,2,1,1,3,1,1,1,1,2,1,2,0,2,0,3,1,1,0,0,0,0,0,1,4,28,-0.3313689611668041,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,40,-0.014682361558628728,0.21428571428571427,0.21428571428571427,0.5714285714285714,0.7297297297297297,0.08108108108108109,0.1891891891891892,6,1,1
test,1883,4884,0.8436706193012117,10,0.08614776494671096,89.0,1998,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,16,1.3023235666370718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,0.002756087712924792,0.125,0.3125,0.5625,0.0,0.125,0.875,2,1,1
test,1884,4885,-1.0878165882071624e-16,10,0.2258543787188133,112.0,2012,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,22,5,0,1,2,1,1,1,1,1,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,33,-0.03360127391178034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,-0.02450027458079497,0.42424242424242425,0.24242424242424246,0.3333333333333333,0.5454545454545454,0.22727272727272727,0.22727272727272727,2,1,1
test,1885,4886,-0.6455729443875329,10,-0.010517236087804673,116.0,1991,8,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16,1,4,1,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,14,-0.708170243411394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94,-0.019838586786471667,0.07142857142857142,0.07142857142857142,0.8571428571428571,0.375,0.0625,0.5625,3,2,1
test,1886,4887,-1.0878165882071624e-16,10,-0.4316727582632287,93.0,1996,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12,2,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0.15763288586304333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,52,-0.02450027458079497,0.2307692307692308,0.4615384615384616,0.3076923076923077,0.08333333333333333,0.25,0.6666666666666666,2,1,1
